TOTAL_SIMULATION_CYCLES,NUM_AGGRESSIVE_PRECHARGES,QUEUE_LATENCY,MLP,SUM_COMMITTED,IPC,SUM_OF_EXECUTION_TIMES,WEIGHTED_SPEEDUP,BANK_ACCESS_MEAN,BANK_ACCESS_VARIANCE,CYCLES_PER_REQUEST,READ_WRITE_LATENCY_RATIO,TARGET_RD_request_ratio
214046606.0,5998574.0,237.32779,0.02802461628380129,2433962459.0,11.3711798775263,1142205384.0,5.336246181824532,749821.75,19.88051514950118,35.682914972732384,8465.52660459029,0.6892631482082242
106772235.0,5241404.0,1142.04433,0.04908957839086163,36714388.0,0.3438570710821966,551379065.0,5.164067840295747,655175.5,15.153036985917621,20.370922561931174,23259.758381398977,0.5008688511704116
64986329.0,5999944.0,247.792,0.09232624911002435,300055251.0,4.617205735686348,387500722.0,5.962803684448771,749993.0,12.186461599881058,10.831155924103907,2683.583125677333,0.5065232275501238
86653184.0,5999811.0,439.73722,0.0692393599755088,282430442.0,3.259319842188372,510877482.0,5.895657359803421,749976.375,15.472573333844764,14.442652276855984,6350.0546453500865,0.9775457926924698
167508002.0,5999996.0,277.564,0.03581916044822742,976112695.0,5.827260091132841,1002422075.0,5.98432351309402,749999.5,6.786999077846337,27.918018945299437,7746.874236728925,0.5077458384972257
845009330.0,5999926.0,262.51795,0.007100425743228184,15860901848.0,18.77009079651227,4545582150.0,5.379327764345513,749990.75,15.195103561939087,140.8366253181442,36920.14507710968,0.5794586466566422
55856912.0,5986431.0,369.73086,0.1071743994727098,45477365.0,0.8141761399198008,333253220.0,5.966194837265619,748303.875,16.180419051092276,9.330586454584827,3449.4838970865076,0.6065954823500012
606275162.0,5999489.0,225.89734,0.009895653617424624,9483187203.0,15.6417214449567,3075146802.0,5.072196577962401,749936.125,15.324060075302407,101.05446680525449,22804.88988658289,0.7244361978161806
163067834.0,5999634.0,281.02276,0.03679225910365621,1770390003.0,10.85677021379949,906964195.0,5.561882884885808,749954.25,17.734785354231736,27.17963029073577,7636.019278286129,0.5336375518906653
143306378.0,5999893.0,276.03337,0.04186759224352178,682939520.0,4.765590544755796,703898189.0,4.911841320837793,749986.625,11.308655609322406,23.88482227929084,6591.43363340572,0.5074493828473274
108394742.0,5999916.0,315.25404,0.05535246349864461,703768515.0,6.492644403360451,634717511.0,5.855611621825716,749989.5,14.01367306509572,18.066043257908834,5694.3643775483015,0.6194780060254177
493878842.0,5999775.0,242.6078,0.0121482729968821,3696384876.0,7.484396094052557,1457691555.0,2.951516507767304,749971.875,10.091039547334406,82.31622719171584,19954.1332936195,0.5095926097228646
125329118.0,5998546.0,373.52706,0.04786234911507157,888601327.0,7.090142667404713,652409521.0,5.205570193193253,749818.25,12.956805570486358,20.893249464085308,7802.5638370522975,0.5292695929980366
299354498.0,6000000.0,301.52302,0.0200431262602909,783616868.0,2.617688637502952,1786293204.0,5.967150037611929,750000.0,13.2133460251162,49.89241633325018,15036.21011937048,0.9467583333333334
345742730.0,5998059.0,521.71398,0.01734833007190057,4497538556.0,13.00833876102037,2022557455.0,5.849891493018522,749757.375,26.213457186613617,57.64243566117366,30055.539780554325,0.6266023725341815
81789294.0,5999959.0,294.65115,0.0733587454612336,198000000.0,2.420854739252304,490734495.0,5.999984484521899,749995.125,4.790482058993294,13.631639877576465,4016.0309154486913,0.5000033333555557
747555964.0,5999722.0,284.74014,0.008025783070336122,15557381841.0,20.81099287571198,4332040555.0,5.794938123187791,749965.25,20.591144492522222,124.5984337272217,35434.025222894656,0.5034174916771144
72190666.0,5997126.0,245.37665,0.0830734266948029,178159797.0,2.467906266441703,394133195.0,5.459614335736977,749640.75,20.471539078874617,12.037543650054982,2953.3766210842746,0.5538839770916936
228276378.0,5998696.0,497.57861,0.02627821613675682,1990971737.0,8.721759800306627,1364986028.0,5.979532529642642,749837.0,15.668044284871584,38.054333475078494,18927.819499485686,0.5038141622779351
214046606.0,5998574.0,237.44073,0.02802461628380129,2439632820.0,11.39767112214804,1143275532.0,5.341245784574599,749821.75,19.882926729366496,35.682914972732384,8469.555195488652,0.6886188284082183
106772235.0,5026470.0,1229.24613,0.04707656442707226,34565259.0,0.3237289076134821,589071118.0,5.517081458489653,628308.75,15.633843136799502,21.241991894866096,26106.090876599377,0.4998653130328043
64954745.0,5999944.0,247.50217,0.09237114240075918,300055334.0,4.619452112389942,387418283.0,5.96443389932483,749993.0,12.070397528197464,10.825891874972791,2679.1416902630344,0.5065232275501238
86653184.0,5999810.0,439.61526,0.06923934843525195,282476542.0,3.259851848029035,510925445.0,5.89621086514259,749976.25,15.23291214265484,14.442654684040924,6348.2945317679005,0.9777996303216269
167508002.0,5999996.0,277.6373,0.03581916044822742,976114465.0,5.827270657792217,1002588803.0,5.985318856588117,749999.5,6.516562830160692,27.918018945299437,7748.920056365304,0.5077458384972257
845009330.0,5999925.0,262.39787,0.007100424559809298,15860740542.0,18.76989990394544,4545394225.0,5.379105370351355,749990.625,15.119870695431564,140.83664879120852,36903.263341428035,0.5794907436342954
55893266.0,5986478.0,369.16163,0.1071055321762733,45049304.0,0.8059880415647924,333289574.0,5.962964733533374,748309.75,16.331311500313326,9.336585885708866,3446.3874892811427,0.6059987191133084
606275162.0,5999455.0,226.02439,0.009895597537277966,9482119634.0,15.63996057948354,3074993910.0,5.071944395439377,749931.875,15.131380069960473,101.05503949925276,22817.84507692718,0.7243186256084928
163067834.0,5999644.0,279.35114,0.03679232042782882,1896673321.0,11.63119221292901,938297207.0,5.754029988526125,749955.5,17.530395823021678,27.17958498866403,7590.584961831998,0.5333979816135758
143328362.0,5999895.0,275.9993,0.04186118445977915,682935474.0,4.76483135975558,703940093.0,4.911380296106363,749986.875,11.329950006929446,23.888478381665198,6591.628671625493,0.5074490470249896
108394742.0,5999915.0,315.56368,0.05535245427310487,704708474.0,6.501316032469545,634786034.0,5.856243783485365,749989.375,14.014470414355046,18.0660462689587,5699.95828659101,0.6194952761830793
493878842.0,5999776.0,242.50255,0.01214827502167019,3696212750.0,7.484047575376796,1457564167.0,2.951258574061369,749972.0,10.09828306833485,82.31621347183243,19945.473314905103,0.5095925247875921
125299958.0,5998552.0,373.65867,0.0478735356000678,888602143.0,7.09179920874355,652379353.0,5.206540875297021,749819.0,12.969664310144228,20.888367392629274,7803.48955684615,0.5292740648076403
299354498.0,6000000.0,301.50326,0.0200431262602909,783616753.0,2.617688253343031,1786289748.0,5.967138492771203,750000.0,13.213358350993214,49.89241633325018,15035.224736854883,0.9467583333333334
345742730.0,5998019.0,521.18288,0.01734821437894008,4500878439.0,13.01799878481899,2022762151.0,5.850483540174511,749752.375,26.208866376292296,57.642820070997374,30025.14363645186,0.6263194564738791
81789318.0,5999955.0,294.65864,0.07335867502893226,198000000.0,2.42085402888431,490734919.0,5.999987907956391,749994.625,5.331434756682739,13.63165296543236,4016.1368579138725,0.5000036666935558
747555964.0,5999485.0,285.6095,0.008025466037215644,15684753928.0,20.98137756011535,4364213149.0,5.837975160612858,749935.625,20.46800434074724,124.6033557878308,35543.61360961786,0.5035590554855959
72190666.0,5997102.0,245.35202,0.08307309424185115,178213911.0,2.468655864734646,394174321.0,5.460184021574202,749637.75,20.472075103006116,12.037591823497355,2953.0919886757147,0.5539537263164775
228276378.0,5998696.0,497.87795,0.02627821613675682,1990971784.0,8.7217600061974,1364855144.0,5.978959172026113,749837.0,15.402459580326859,38.054333475078494,18939.206350477885,0.5038139955750383
214046606.0,5998585.0,237.34562,0.02802466767447833,2448423414.0,11.4387397200776,1145468755.0,5.35149225865324,749823.125,19.87674400462673,35.68284953862339,8466.147084599479,0.6878702227275266
106772235.0,5090322.0,1197.73859,0.0476745850641789,36562086.0,0.3424306515640513,576574521.0,5.400041696233107,636290.25,15.536774587683086,20.97553651808083,25117.940910840643,0.5001709125670243
64977593.0,5999944.0,247.35975,0.0923386620369271,300055217.0,4.61782597887244,387304807.0,5.960590245317336,749993.0,12.064370822803207,10.82969991051445,2678.5417844071117,0.5065232275501238
